Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
32.02063,S,32.02063,0.1120557,0,0.5204958,0,0,54.16418,0.9534732,0,65.58234,79.27036,2.281335,-31.5536898473493,-31.5536898473482,-0.00000826187752989175,123.250331383832,-123.25033137082,0.00179095746610584,-89.99917,-89.99917,12841.41,0.06304223
32.03063,S,32.03063,0.1123421,0,0.5204973,0,0,54.16418,0.9584171,0,65.58234,79.27036,2.281335,-31.5507508415908,-31.5507508415897,-0.00000828304507215833,123.565838885162,-123.565838872184,0.00179087463565697,-89.99917,-89.99917,12840.18,0.06306014
32.04063,S,32.04063,0.1126284,0,0.5204987,0,0,54.16418,0.9633743,0,65.58234,79.27036,2.281335,-31.5478093523053,-31.5478093523042,-0.00000830421640398626,123.8813169716,-123.881316958656,0.00179079159349479,-89.99917,-89.99917,12838.94,0.06307805
32.05063,S,32.05063,0.1129147,0,0.5205002,0,0,54.16418,0.9683433,0,65.58234,79.27036,2.281335,-31.5448594190284,-31.5448594190273,-0.00000832537743294428,124.196765558704,-124.196765545795,0.00179070833972232,-89.99918,-89.99918,12837.7,0.06309596
32.06063,S,32.06063,0.113201,0,0.5205016,0,0,54.16418,0.9733257,0,65.58234,79.27036,2.281335,-31.5418995516438,-31.5418995516427,-0.0000083465414224971,124.512184547137,-124.512184534261,0.00179062487430996,-89.99918,-89.99918,12836.45,0.06311387
32.07063,S,32.07063,0.1134872,0,0.5205031,0,0,54.16418,0.9783205,0,65.58234,79.27036,2.281335,-31.5389322336784,-31.5389322336773,-0.00000836770375411684,124.82757386239,-124.827573849548,0.00179054119727429,-89.99918,-89.99918,12835.2,0.06313177
32.08062,S,32.08062,0.1137734,0,0.5205046,0,0,54.16418,0.9833288,0,65.58234,79.27036,2.281335,-31.5359579618376,-31.5359579618365,-0.0000083888701121455,125.142933434926,-125.142933422118,0.00179045730857504,-89.99918,-89.99918,12833.95,0.06314968
32.09062,S,32.09062,0.1140596,0,0.520506,0,0,54.16418,0.9883488,0,65.58234,79.27036,2.281335,-31.5329782262376,-31.5329782262365,-0.00000841002462779497,125.458263210107,-125.458263197332,0.00179037320833064,-89.99918,-89.99918,12832.7,0.06316758
32.10062,S,32.10062,0.1143457,0,0.5205075,0,0,54.16418,0.9933813,0,65.58234,79.27036,2.281335,-31.5299885565299,-31.5299885565288,-0.00000843117795920652,125.773563088592,-125.77356307585,0.00179028889655293,-89.99918,-89.99918,12831.44,0.06318548
32.11062,S,32.11062,0.1146318,0,0.520509,0,0,54.16418,0.9984271,0,65.58234,79.27036,2.281335,-31.5269894494199,-31.5269894494188,-0.00000845233508017941,126.088832976006,-126.088832963297,0.00179020437320402,-89.99919,-89.99919,12830.18,0.06320339
32.12062,S,32.12062,0.1149179,0,0.5205105,0,0,54.16418,1.003485,0,65.58234,79.27036,2.281335,-31.523981401613,-31.5239814016119,-0.0000084734818982824,126.404072782943,-126.404072770267,0.00179011963838693,-89.99919,-89.99919,12828.92,0.06322129
32.13062,S,32.13062,0.115204,0,0.520512,0,0,54.16418,1.008556,0,65.58234,79.27036,2.281335,-31.5209713669846,-31.5209713669835,-0.00000849463238752295,126.719282489534,-126.719282476891,0.00179003469206495,-89.99919,-89.99919,12827.65,0.06323919
32.14061,S,32.14061,0.11549,0,0.5205135,0,0,54.16418,1.013639,0,65.58234,79.27036,2.281335,-31.5179504048378,-31.5179504048366,-0.0000085157797977449,127.034461986505,-127.034461973895,0.00178994953426888,-89.99919,-89.99919,12826.38,0.06325709
32.15061,S,32.15061,0.115776,0,0.520515,0,0,54.16418,1.018735,0,65.58234,79.27036,2.281335,-31.5149294426909,-31.5149294426897,-0.00000853692448421964,127.349611273856,-127.349611261278,0.00178986416502595,-89.9992,-89.9992,12825.1,0.06327499
32.16061,S,32.16061,0.1160619,0,0.5205165,0,0,54.16418,1.023845,0,65.58234,79.27036,2.281335,-31.5118910958556,-31.5118910958544,-0.00000855807296025572,127.664730177739,-127.664730165193,0.00178977858429826,-89.9992,-89.9992,12823.83,0.06329288
32.17061,S,32.17061,0.1163478,0,0.520518,0,0,54.16418,1.028966,0,65.58234,79.27036,2.281335,-31.5088492720826,-31.5088492720814,-0.00000857921125184569,127.979818663385,-127.979818650871,0.00178969279218766,-89.9992,-89.9992,12822.55,0.06331078
32.18061,S,32.18061,0.1166337,0,0.5205195,0,0,54.16418,1.034099,0,65.58234,79.27036,2.281335,-31.5057999977288,-31.5057999977276,-0.00000860034634599328,128.294876656288,-128.294876643806,0.00178960678872612,-89.99921,-89.99921,12821.26,0.06332868
32.19061,S,32.19061,0.1169196,0,0.520521,0,0,54.16418,1.039246,0,65.58234,79.27036,2.281335,-31.5027492332588,-31.5027492332576,-0.00000862148475600704,128.609904141547,-128.609904129097,0.00178952057388049,-89.99921,-89.99921,12819.98,0.06334657
32.2006,S,32.2006,0.1172054,0,0.5205225,0,0,54.16418,1.044406,0,65.58234,79.27036,2.281335,-31.4996786005735,-31.4996786005723,-0.00000864262162651151,128.92490092048,-128.924900908062,0.00178943414766616,-89.99921,-89.99921,12818.69,0.06336447
32.2106,S,32.2106,0.1174912,0,0.5205241,0,0,54.16418,1.049578,0,65.58234,79.27036,2.281335,-31.4966099547097,-31.4966099547085,-0.00000866375435218326,129.239867012956,-129.239867000569,0.00178934751012457,-89.99921,-89.99921,12817.4,0.06338236
32.2206,S,32.2206,0.117777,0,0.5205256,0,0,54.16418,1.054763,0,65.58234,79.27036,2.281335,-31.4935303813275,-31.4935303813263,-0.00000868488364356505,129.554802309699,-129.554802297343,0.00178926066129008,-89.99921,-89.99921,12816.1,0.06340026
32.2306,S,32.2306,0.1180627,0,0.5205271,0,0,54.16418,1.05996,0,65.58234,79.27036,2.281335,-31.4904418672484,-31.4904418672472,-0.00000870601210598029,129.869706721301,-129.869706708977,0.00178917360117097,-89.99921,-89.99921,12814.8,0.06341815
32.2406,S,32.2406,0.1183484,0,0.5205287,0,0,54.16418,1.065169,0,65.58234,79.27036,2.281335,-31.4873493795261,-31.4873493795249,-0.00000872713441035835,130.184580208027,-130.184580195734,0.00178908632982882,-89.99921,-89.99921,12813.5,0.06343604
32.2506,S,32.2506,0.118634,0,0.5205302,0,0,54.16418,1.070392,0,65.58234,79.27036,2.281335,-31.4842499379286,-31.4842499379274,-0.00000874826334646876,130.499422700339,-130.499422688076,0.00178899884719731,-89.99921,-89.99921,12812.2,0.06345393
32.26059,S,32.26059,0.1189197,0,0.5205317,0,0,54.16418,1.075627,0,65.58234,79.27036,2.281335,-31.4811410589286,-31.4811410589274,-0.00000876937842699552,130.814234103861,-130.814234091629,0.001788911153415,-89.99921,-89.99921,12810.89,0.06347182
32.27059,S,32.27059,0.1192053,0,0.5205333,0,0,54.16418,1.080875,0,65.58234,79.27036,2.281335,-31.4780192655888,-31.4780192655876,-0.00000879050132349254,131.12901428945,-131.129014277249,0.00178882324840373,-89.99921,-89.99921,12809.58,0.06348971
32.28059,S,32.28059,0.1194908,0,0.5205348,0,0,54.16418,1.086136,0,65.58234,79.27036,2.281335,-31.4748969755435,-31.4748969755423,-0.00000881161936461409,131.44376325214,-131.443763239969,0.00178873513221205,-89.99921,-89.99921,12808.26,0.06350759
32.29059,S,32.29059,0.1197764,0,0.5205364,0,0,54.16418,1.091408,0,65.58234,79.27036,2.281335,-31.4717677316228,-31.4717677316216,-0.0000088327336161743,131.758480922392,-131.758480910251,0.00178864680487786,-89.99922,-89.99922,12806.94,0.06352548
32.30059,S,32.30059,0.1200619,0,0.5205379,0,0,54.16418,1.096694,0,65.58234,79.27036,2.281335,-31.4686225931299,-31.4686225931287,-0.00000885384573610625,132.073167141258,-132.073167129148,0.00178855826642248,-89.99922,-89.99922,12805.62,0.06354337
32.31059,S,32.31059,0.1203474,0,0.5205395,0,0,54.16418,1.101992,0,65.58234,79.27036,2.281335,-31.4654804348692,-31.465480434868,-0.00000887495465859582,132.387821938544,-132.387821926464,0.00178846951687788,-89.99922,-89.99922,12804.3,0.06356126
32.32058,S,32.32058,0.1206328,0,0.5205411,0,0,54.16418,1.107304,0,65.58234,79.27036,2.281335,-31.4623223820364,-31.4623223820351,-0.00000889606666010398,132.702445155303,-132.702445143252,0.00178838055621327,-89.99923,-89.99923,12802.97,0.06357914
32.33058,S,32.33058,0.1209182,0,0.5205426,0,0,54.16418,1.112627,0,65.58234,79.27036,2.281335,-31.4591593621496,-31.4591593621483,-0.00000891716883243741,133.017036741863,-133.017036729842,0.00178829138452694,-89.99923,-89.99923,12801.64,0.06359702
32.34058,S,32.34058,0.1212036,0,0.5205442,0,0,54.16418,1.117963,0,65.58234,79.27036,2.281335,-31.4559888916821,-31.4559888916808,-0.00000893827633384148,133.331596623719,-133.331596611728,0.0017882020017656,-89.99923,-89.99923,12800.31,0.0636149
32.35058,S,32.35058,0.1214889,0,0.5205458,0,0,54.16418,1.123312,0,65.58234,79.27036,2.281335,-31.4528129574553,-31.452812957454,-0.0000089593787430225,133.646124746234,-133.646124734272,0.00178811240798017,-89.99923,-89.99923,12798.97,0.06363279
32.36058,S,32.36058,0.1217742,0,0.5205473,0,0,54.16418,1.128674,0,65.58234,79.27036,2.281335,-31.4496310627639,-31.4496310627626,-0.00000898047771791354,133.960621049803,-133.96062103787,0.001788022603205,-89.99924,-89.99924,12797.63,0.06365067
32.37057,S,32.37057,0.1220595,0,0.5205489,0,0,54.16418,1.134048,0,65.58234,79.27036,2.281335,-31.4464402273756,-31.4464402273743,-0.00000900157444275255,134.275085445019,-134.275085433115,0.00178793258746258,-89.99924,-89.99924,12796.29,0.06366855
32.38057,S,32.38057,0.1223447,0,0.5205505,0,0,54.16418,1.139434,0,65.58234,79.27036,2.281335,-31.4432394578797,-31.4432394578784,-0.00000902266856226813,134.589517832541,-134.589517820666,0.00178784236077897,-89.99924,-89.99924,12794.94,0.06368643
32.39057,S,32.39057,0.1226299,0,0.5205521,0,0,54.16418,1.144834,0,65.58234,79.27036,2.281335,-31.4400297476868,-31.4400297476855,-0.00000904376635292126,134.903918122961,-134.903918111115,0.00178775192311746,-89.99924,-89.99924,12793.6,0.06370431
32.40057,S,32.40057,0.1229151,0,0.5205537,0,0,54.16418,1.150245,0,65.58234,79.27036,2.281335,-31.4368200374939,-31.4368200374926,-0.00000906485206434761,135.21828631628,-135.218286304463,0.00178766127459884,-89.99924,-89.99924,12792.24,0.06372219
32.41057,S,32.41057,0.1232002,0,0.5205553,0,0,54.16418,1.15567,0,65.58234,79.27036,2.281335,-31.4336003931933,-31.433600393192,-0.00000908594393381114,135.532622313157,-135.532622301369,0.00178757041516153,-89.99924,-89.99924,12790.89,0.06374006
32.42057,S,32.42057,0.1234853,0,0.5205569,0,0,54.16418,1.161107,0,65.58234,79.27036,2.281335,-31.4303703180796,-31.4303703180783,-0.0000091070251451334,135.846926009285,-135.846925997525,0.00178747934491211,-89.99924,-89.99924,12789.53,0.06375793
32.43056,S,32.43056,0.1237704,0,0.5205585,0,0,54.16418,1.166556,0,65.58234,79.27036,2.281335,-31.4271322956798,-31.4271322956785,-0.00000912810836966012,136.161197325189,-136.161197313457,0.00178738806383045,-89.99925,-89.99925,12788.17,0.06377581
32.44056,S,32.44056,0.1240555,0,0.5205601,0,0,54.16418,1.172019,0,65.58234,79.27036,2.281335,-31.4238888095208,-31.4238888095195,-0.00000914918887043962,136.475436206231,-136.475436194528,0.00178729657194379,-89.99925,-89.99925,12786.8,0.06379368
32.45056,S,32.45056,0.1243405,0,0.5205617,0,0,54.16418,1.177494,0,65.58234,79.27036,2.281335,-31.4206383694864,-31.4206383694851,-0.0000091702668843195,136.789642582875,-136.7896425712,0.001787204869277,-89.99925,-89.99925,12785.43,0.06381156
32.46056,S,32.46056,0.1246254,0,0.5205633,0,0,54.16418,1.182982,0,65.58234,79.27036,2.281335,-31.4173779953443,-31.417377995343,-0.00000919134987199864,137.103816355778,-137.103816344131,0.00178711295578033,-89.99925,-89.99925,12784.06,0.06382943
32.47056,S,32.47056,0.1249104,0,0.520565,0,0,54.16418,1.188481,0,65.58234,79.27036,2.281335,-31.4141101706216,-31.4141101706202,-0.00000921242160941754,137.417957450435,-137.417957438816,0.0017870208315663,-89.99926,-89.99926,12782.69,0.0638473
32.48056,S,32.48056,0.1251953,0,0.5205666,0,0,54.16418,1.193995,0,65.58234,79.27036,2.281335,-31.4108368821395,-31.4108368821381,-0.00000923349595215986,137.732065812209,-137.732065800617,0.00178692849660884,-89.99926,-89.99926,12781.31,0.06386517
32.49055,S,32.49055,0.1254801,0,0.5205682,0,0,54.16418,1.19952,0,65.58234,79.27036,2.281335,-31.4075581298982,-31.4075581298968,-0.00000925456816327393,138.04614138646,-138.046141374896,0.00178683595092928,-89.99926,-89.99926,12779.93,0.06388304
32.50055,S,32.50055,0.125765,0,0.5205699,0,0,54.16418,1.205057,0,65.58234,79.27036,2.281335,-31.4042694435492,-31.4042694435478,-0.00000927563066363706,138.360184073849,-138.360184062312,0.00178674319462472,-89.99926,-89.99926,12778.55,0.0639009
32.51055,S,32.51055,0.1260498,0,0.5205715,0,0,54.16418,1.210608,0,65.58234,79.27036,2.281335,-31.4009703263871,-31.4009703263857,-0.00000929669494035707,138.674193770066,-138.674193758557,0.00178665022767739,-89.99927,-89.99927,12777.16,0.06391877
32.52055,S,32.52055,0.1263345,0,0.5205731,0,0,54.16418,1.216172,0,65.58234,79.27036,2.281335,-31.3976687256981,-31.3976687256967,-0.00000931776430930014,138.988170450278,-138.988170438796,0.00178655705003638,-89.99927,-89.99927,12775.77,0.06393664
32.53055,S,32.53055,0.1266193,0,0.5205747,0,0,54.16418,1.221747,0,65.58234,79.27036,2.281335,-31.3943507337315,-31.3943507337301,-0.00000933882455961122,139.302113950571,-139.302113939116,0.00178646366179287,-89.99927,-89.99927,12774.38,0.0639545
32.54055,S,32.54055,0.126904,0,0.5205764,0,0,54.16418,1.227335,0,65.58234,79.27036,2.281335,-31.3910387022294,-31.391038702228,-0.00000935987805976616,139.61602433055,-139.616024319122,0.00178637006301436,-89.99927,-89.99927,12772.98,0.06397237
32.55054,S,32.55054,0.1271887,0,0.520578,0,0,54.16418,1.232937,0,65.58234,79.27036,2.281335,-31.3877092860389,-31.3877092860375,-0.00000938093831007725,139.929901416368,-139.929901404967,0.00178627625363336,-89.99928,-89.99928,12771.58,0.06399024
32.56054,S,32.56054,0.1274733,0,0.5205797,0,0,54.16418,1.238549,0,65.58234,79.27036,2.281335,-31.3843709291515,-31.3843709291501,-0.00000940198648116155,140.243745118619,-140.243745107244,0.00178618223377065,-89.99928,-89.99928,12770.18,0.06400809
32.57054,S,32.57054,0.1277579,0,0.5205814,0,0,54.16418,1.244176,0,65.58234,79.27036,2.281335,-31.3810390294341,-31.3810390294327,-0.00000942304081028304,140.557555501872,-140.557555490524,0.00178608800336465,-89.99928,-89.99928,12768.78,0.06402595
32.58054,S,32.58054,0.1280424,0,0.520583,0,0,54.16418,1.249815,0,65.58234,79.27036,2.281335,-31.3776872615013,-31.3776872614999,-0.00000944408886294356,140.871332367448,-140.871332356126,0.00178599356247813,-89.99928,-89.99928,12767.37,0.06404381
32.59054,S,32.59054,0.128327,0,0.5205846,0,0,54.16418,1.255466,0,65.58234,79.27036,2.281335,-31.3743300298093,-31.3743300298079,-0.00000946513478397581,141.185075660706,-141.185075649411,0.00178589891113241,-89.99928,-89.99928,12765.95,0.06406167
32.60054,S,32.60054,0.1286114,0,0.5205863,0,0,54.16418,1.26113,0,65.58234,79.27036,2.281335,-31.3709668376527,-31.3709668376513,-0.00000948618579723113,141.498785322045,-141.498785310776,0.00178580404927656,-89.99928,-89.99928,12764.54,0.06407953
32.61053,S,32.61053,0.1288959,0,0.520588,0,0,54.16418,1.266806,0,65.58234,79.27036,2.281335,-31.3675892410399,-31.3675892410385,-0.00000950722425756449,141.812461207418,-141.812461196175,0.00178570897703611,-89.99928,-89.99928,12763.12,0.06409739
32.62053,S,32.62053,0.1291803,0,0.5205896,0,0,54.16418,1.272495,0,65.58234,79.27036,2.281335,-31.364219095008,-31.3642190950065,-0.00000952825963887927,142.126103391332,-142.126103380115,0.00178561369444185,-89.99928,-89.99928,12761.7,0.06411525
32.63053,S,32.63053,0.1294647,0,0.5205914,0,0,54.16418,1.278197,0,65.58234,79.27036,2.281335,-31.3608275906445,-31.360827590643,-0.00000954930046768848,142.439711660203,-142.439711649012,0.00178551820143931,-89.99928,-89.99928,12760.28,0.06413311
32.64053,S,32.64053,0.1297491,0,0.520593,0,0,54.16418,1.283911,0,65.58234,79.27036,2.281335,-31.3574405566294,-31.3574405566279,-0.00000957033028308503,142.753286058734,-142.753286047569,0.00178542249813862,-89.99928,-89.99928,12758.85,0.06415096
32.65053,S,32.65053,0.1300334,0,0.5205947,0,0,54.16418,1.289637,0,65.58234,79.27036,2.281335,-31.3540391181582,-31.3540391181567,-0.0000095913628222288,143.066826442882,-143.066826431742,0.00178532658451254,-89.99928,-89.99928,12757.42,0.06416881
32.66053,S,32.66053,0.1303176,0,0.5205964,0,0,54.16418,1.295377,0,65.58234,79.27036,2.281335,-31.3506307258116,-31.3506307258101,-0.0000096123934665919,143.380332743107,-143.380332731993,0.00178523046058002,-89.99928,-89.99928,12755.98,0.06418666
32.67052,S,32.67052,0.1306019,0,0.5205981,0,0,54.16418,1.301129,0,65.58234,79.27036,2.281335,-31.3472099158304,-31.3472099158289,-0.00000963342647943084,143.693804835234,-143.693804824145,0.00178513412631738,-89.99928,-89.99928,12754.55,0.06420451
32.68052,S,32.68052,0.1308861,0,0.5205998,0,0,54.16418,1.306893,0,65.58234,79.27036,2.281335,-31.3437876157331,-31.3437876157316,-0.00000965444918939988,144.007242704359,-144.007242693296,0.00178503758182764,-89.99929,-89.99929,12753.11,0.06422237
32.69052,S,32.69052,0.1311703,0,0.5206015,0,0,54.16418,1.31267,0,65.58234,79.27036,2.281335,-31.3403593551711,-31.3403593551696,-0.00000967546941246928,144.320646290881,-144.320646279843,0.00178494082713568,-89.99929,-89.99929,12751.66,0.06424022
32.70052,S,32.70052,0.1314544,0,0.5206032,0,0,54.16418,1.31846,0,65.58234,79.27036,2.281335,-31.3369176835638,-31.3369176835623,-0.00000969649235928591,144.634015460687,-144.634015449674,0.00178484386221425,-89.99929,-89.99929,12750.22,0.06425807
32.71052,S,32.71052,0.1317385,0,0.5206049,0,0,54.16418,1.324263,0,65.58234,79.27036,2.281335,-31.3334784954834,-31.3334784954819,-0.00000971751341132186,144.947350238613,-144.947350227625,0.00178474668708231,-89.99929,-89.99929,12748.77,0.06427592
32.72052,S,32.72052,0.1320226,0,0.5206066,0,0,54.16418,1.330077,0,65.58234,79.27036,2.281335,-31.330019935893,-31.3300199358915,-0.00000973852214728345,145.260650430944,-145.260650419981,0.00178464930186301,-89.9993,-89.9993,12747.32,0.06429376
32.73051,S,32.73051,0.1323066,0,0.5206083,0,0,54.16418,1.335904,0,65.58234,79.27036,2.281335,-31.3265598861864,-31.3265598861849,-0.00000975953514650155,145.573916022779,-145.573916011841,0.00178455170651373,-89.9993,-89.9993,12745.86,0.06431161
32.74051,S,32.74051,0.1325906,0,0.52061,0,0,54.16418,1.341745,0,65.58234,79.27036,2.281335,-31.3230903990776,-31.3230903990761,-0.00000978055205370479,145.887146919744,-145.88714690883,0.00178445390099538,-89.9993,-89.9993,12744.4,0.06432945
32.75051,S,32.75051,0.1328746,0,0.5206118,0,0,54.16418,1.347597,0,65.58234,79.27036,2.281335,-31.3196099844503,-31.3196099844488,-0.00000980155913173329,146.200343012563,-146.200343001674,0.00178435588540625,-89.9993,-89.9993,12742.94,0.0643473
32.76051,S,32.76051,0.1331585,0,0.5206135,0,0,54.16418,1.353462,0,65.58234,79.27036,2.281335,-31.3161370204037,-31.3161370204022,-0.0000098225617096577,146.513504375742,-146.513504364878,0.00178425765979135,-89.9993,-89.9993,12741.47,0.06436514
32.77051,S,32.77051,0.1334424,0,0.5206152,0,0,54.16418,1.359339,0,65.58234,79.27036,2.281335,-31.312639221088,-31.3126392210865,-0.0000098435673666007,146.82663076093,-146.82663075009,0.00178415922411988,-89.99931,-89.99931,12740,0.06438299
32.78051,S,32.78051,0.1337262,0,0.5206169,0,0,54.16418,1.36523,0,65.58234,79.27036,2.281335,-31.3091399316562,-31.3091399316546,-0.00000986457172088198,147.139722153224,-147.139722142408,0.00178406057840488,-89.99931,-89.99931,12738.53,0.06440083
32.7905,S,32.7905,0.13401,0,0.5206187,0,0,54.16418,1.371132,0,65.58234,79.27036,2.281335,-31.305637661992,-31.3056376619904,-0.00000988556328539374,147.452778522823,-147.452778512031,0.00178396172277424,-89.99931,-89.99931,12737.06,0.06441867
32.8005,S,32.8005,0.1342938,0,0.5206204,0,0,54.16418,1.377047,0,65.58234,79.27036,2.281335,-31.3021289351578,-31.3021289351562,-0.00000990656029739993,147.765799805154,-147.765799794386,0.00178386265717348,-89.99931,-89.99931,12735.58,0.0644365
