Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft),Pressure (Pa)
6.640057,S,6.640057,0.8011325,0,0.5625658,0,0,54.16418,74.46997,0,65.58234,79.27036,2.281335,-76.3451176065935,-76.345117606486,-0.000128111699403665,905.746235256438,905.746235252632,0.0026258151791557,89.99983,89.99983,4696.325,0.01246967,86012.36
6.650057,S,6.650057,0.8004822,0,0.5623572,0,0,54.16418,74.29261,0,65.58234,79.27036,2.281335,-76.239838913584,-76.2398389134768,-0.00012785196855362,904.983836884344,904.983836880538,0.00262453665949874,89.99983,89.99983,4705.375,0.01249592,85984.78
6.660058,S,6.660058,0.7998329,0,0.5621935,0,0,54.16418,74.12169,0,65.58234,79.27036,2.281335,-76.1383828652116,-76.1383828651047,-0.000127603202799318,904.22245307271,904.222453068905,0.00262326062749927,89.99983,89.99983,4714.417,0.01252216,85957.23
6.670058,S,6.670058,0.7991846,0,0.5621585,0,0,54.16418,73.96817,0,65.58234,79.27036,2.281335,-76.0472572954205,-76.0472572953138,-0.000127384251418876,903.461980516755,903.46198051295,0.00262198678501355,89.99983,89.99983,4723.452,0.01254839,85929.71
6.680058,S,6.680058,0.7985368,0,0.5621234,0,0,54.16418,73.81501,0,65.58234,79.27036,2.281335,-75.9563383550692,-75.9563383549627,-0.000127165750996233,902.702417150182,902.702417146378,0.00262071512753201,89.99983,89.99983,4732.479,0.0125746,85902.22
6.690058,S,6.690058,0.7978898,0,0.5620884,0,0,54.16418,73.6622,0,65.58234,79.27036,2.281335,-75.8656349848546,-75.8656349847484,-0.000126947767848713,901.943760817292,901.943760813488,0.0026194456498819,89.99983,89.99983,4741.498,0.0126008,85874.76
6.700058,S,6.700058,0.7972435,0,0.5620534,0,0,54.16418,73.50981,0,65.58234,79.27036,2.281335,-75.7751700332244,-75.7751700331184,-0.000126730298186755,901.186009133897,901.186009130094,0.00261817834692836,89.99983,89.99983,4750.51,0.01262699,85847.34
6.710059,S,6.710059,0.796598,0,0.5620185,0,0,54.16418,73.35777,0,65.58234,79.27036,2.281335,-75.684920651731,-75.6849206516253,-0.000126513321167772,900.429159944298,900.429159940495,0.00261691321374496,89.99983,89.99983,4759.514,0.01265317,85819.94
6.720059,S,6.720059,0.7959532,0,0.5619836,0,0,54.16418,73.20607,0,65.58234,79.27036,2.281335,-75.5948719392129,-75.5948719391074,-0.000126296869003034,899.673211241803,899.673211238001,0.00261565024508316,89.99983,89.99983,4768.511,0.01267933,85792.57
6.730059,S,6.730059,0.7953092,0,0.5619487,0,0,54.16418,73.05483,0,65.58234,79.27036,2.281335,-75.5050914476022,-75.505091447497,-0.000126080994746401,898.918160344205,898.918160340403,0.00261438943516388,89.99983,89.99983,4777.5,0.01270548,85765.23
6.740059,S,6.740059,0.7946659,0,0.5619139,0,0,54.16418,72.90393,0,65.58234,79.27036,2.281335,-75.4155215590744,-75.4155215589694,-0.000125865618817085,898.164005145471,898.16400514167,0.00261313077900384,89.99983,89.99983,4786.481,0.01273162,85737.92
6.75006,S,6.75006,0.7940233,0,0.5618791,0,0,54.16418,72.75339,0,65.58234,79.27036,2.281335,-75.326156313165,-75.3261563130602,-0.000125650716582936,897.410743599177,897.410743595376,0.0026118742718661,89.99983,89.99983,4795.456,0.01275774,85710.64
6.76006,S,6.76006,0.7933815,0,0.5618444,0,0,54.16418,72.6032,0,65.58234,79.27036,2.281335,-75.2370046505708,-75.2370046504662,-0.000125436305096982,896.658373569488,896.658373565688,0.00261061990884317,89.99983,89.99983,4804.422,0.01278386,85683.39
6.77006,S,6.77006,0.7927403,0,0.5618097,0,0,54.16418,72.4534,0,65.58234,79.27036,2.281335,-75.148078492221,-75.1480784921167,-0.000125222401412247,895.906892801364,895.906892797564,0.00260936768485704,89.99983,89.99983,4813.381,0.01280996,85656.17
6.78006,S,6.78006,0.7921,0,0.561775,0,0,54.16418,72.30395,0,65.58234,79.27036,2.281335,-75.0593659171865,-75.0593659170824,-0.00012500900173917,895.156299158969,895.15629915517,0.00260811759486759,89.99983,89.99983,4822.333,0.01283604,85628.98
6.790061,S,6.790061,0.7914602,0,0.5617404,0,0,54.16418,72.15489,0,65.58234,79.27036,2.281335,-74.9708768595748,-74.9708768594709,-0.000124796117446436,894.406590407132,894.406590403333,0.00260686963372102,89.99983,89.99983,4831.277,0.01286212,85601.82
6.800061,S,6.800061,0.7908214,0,0.5617058,0,0,54.16418,72.00618,0,65.58234,79.27036,2.281335,-74.8825993984568,-74.8825993983532,-0.000124583718217554,893.657764429886,893.657764426087,0.00260562379656669,89.99983,89.99983,4840.213,0.01288818,85574.7
6.810061,S,6.810061,0.7901831,0,0.5616713,0,0,54.16418,71.85785,0,65.58234,79.27036,2.281335,-74.7945514152264,-74.794551415123,-0.000124371817315988,892.909818932452,892.909818928654,0.00260438007842133,89.99983,89.99983,4849.143,0.01291423,85547.59
6.820061,S,6.820061,0.7895456,0,0.5616367,0,0,54.16418,71.7099,0,65.58234,79.27036,2.281335,-74.7067269494188,-74.7067269493156,-0.000124160517059896,892.162751679657,892.162751675859,0.00260313847327848,89.99983,89.99983,4858.064,0.01294027,85520.53
6.830061,S,6.830061,0.788909,0,0.5616023,0,0,54.16418,71.56227,0,65.58234,79.27036,2.281335,-74.6190882514249,-74.619088251322,-0.000123949565443446,891.416560813821,891.416560810024,0.00260189897765175,89.99983,89.99983,4866.978,0.01296629,85493.48
6.840062,S,6.840062,0.7882728,0,0.5615679,0,0,54.16418,71.41501,0,65.58234,79.27036,2.281335,-74.5316780379078,-74.5316780378051,-0.000123739165208172,890.671244050102,890.671244046305,0.00260066158602733,89.99983,89.99983,4875.885,0.01299231,85466.47
6.850062,S,6.850062,0.7876375,0,0.5615335,0,0,54.16418,71.2681,0,65.58234,79.27036,2.281335,-74.4444704801875,-74.444470480085,-0.000123529200772452,889.92679936194,889.926799358144,0.00259942629404722,89.99983,89.99983,4884.784,0.01301831,85439.49
6.860062,S,6.860062,0.7870029,0,0.5614992,0,0,54.16418,71.12161,0,65.58234,79.27036,2.281335,-74.3575122685701,-74.3575122684678,-0.000123319901404748,889.183224255876,889.18322425208,0.00259819309506074,89.99983,89.99983,4893.676,0.0130443,85412.54
6.870062,S,6.870062,0.786369,0,0.5614648,0,0,54.16418,70.97542,0,65.58234,79.27036,2.281335,-74.2707229367832,-74.2707229366812,-0.000123110924149757,888.44051704311,888.440517039314,0.00259696198584676,89.99983,89.99983,4902.56,0.01307027,85385.62
6.880063,S,6.880063,0.7857357,0,0.5614306,0,0,54.16418,70.82961,0,65.58234,79.27036,2.281335,-74.1841680499377,-74.1841680498359,-0.0001229024925916,887.698675379192,887.698675375397,0.00259573296094832,89.99983,89.99983,4911.437,0.01309623,85358.72
6.890063,S,6.890063,0.7851033,0,0.5613964,0,0,54.16418,70.68413,0,65.58234,79.27036,2.281335,-74.0978078716029,-74.0978078715013,-0.000122694515780804,886.957697317039,886.957697313244,0.00259450601581794,89.99983,89.99983,4920.307,0.01312219,85331.86
6.900063,S,6.900063,0.7844715,0,0.5613621,0,0,54.16418,70.53902,0,65.58234,79.27036,2.281335,-74.0116731975124,-74.0116731974111,-0.000122487048666009,886.217580601607,886.217580597813,0.00259328114535866,89.99983,89.99983,4929.169,0.01314813,85305.02
6.910063,S,6.910063,0.7838404,0,0.561328,0,0,54.16418,70.39426,0,65.58234,79.27036,2.281335,-73.9257342253435,-73.9257342252424,-0.000122280064720285,885.478323275878,885.478323272084,0.00259205834473879,89.99983,89.99983,4938.024,0.01317405,85278.21
6.920063,S,6.920063,0.78321,0,0.5612938,0,0,54.16418,70.24987,0,65.58234,79.27036,2.281335,-73.8400128101327,-73.8400128100318,-0.000122073599944464,884.739923164281,884.739923160488,0.00259083760876663,89.99983,89.99983,4946.871,0.01319997,85251.44
6.930064,S,6.930064,0.7825803,0,0.5612598,0,0,54.16418,70.1058,0,65.58234,79.27036,2.281335,-73.7545059716481,-73.7545059715474,-0.000121867567178637,884.002378121051,884.002378117258,0.00258961893312208,89.99983,89.99983,4955.711,0.01322587,85224.69
6.940064,S,6.940064,0.7819513,0,0.5612258,0,0,54.16418,69.96207,0,65.58234,79.27036,2.281335,-73.6691819207446,-73.6691819206442,-0.000121661996739293,883.265686318311,883.265686314518,0.00258840231318188,89.99983,89.99983,4964.543,0.01325176,85197.97
6.950064,S,6.950064,0.7813231,0,0.5611917,0,0,54.16418,69.81873,0,65.58234,79.27036,2.281335,-73.5840803938534,-73.5840803937532,-0.000121456903784678,882.52984553082,882.529845527028,0.00258718774417118,89.99983,89.99983,4973.369,0.01327764,85171.28
6.960064,S,6.960064,0.7806955,0,0.5611578,0,0,54.16418,69.6757,0,65.58234,79.27036,2.281335,-73.499177549116,-73.499177549016,-0.000121252301578258,881.794853771758,881.794853767966,0.0025859752211825,89.99983,89.99983,4982.187,0.0133035,85144.62
6.970065,S,6.970065,0.7800686,0,0.5611238,0,0,54.16418,69.53304,0,65.58234,79.27036,2.281335,-73.4144952415691,-73.4144952414693,-0.000121048214752179,881.060708835752,881.060708831961,0.00258476473906204,89.99983,89.99983,4990.997,0.01332936,85117.99
6.980065,S,6.980065,0.7794424,0,0.5610899,0,0,54.16418,69.39071,0,65.58234,79.27036,2.281335,-73.330002675479,-73.3300026753794,-0.000120844522040481,880.327408825389,880.327408821598,0.00258355629386865,89.99983,89.99983,4999.8,0.0133552,85091.39
6.990065,S,6.990065,0.7788169,0,0.5610561,0,0,54.16418,69.24874,0,65.58234,79.27036,2.281335,-73.2457316399902,-73.2457316398908,-0.000120641405342106,879.594951525362,879.594951521571,0.00258234987984219,89.99983,89.99983,5008.596,0.01338103,85064.82
7.000065,S,7.000065,0.7781921,0,0.5610223,0,0,54.16418,69.10711,0,65.58234,79.27036,2.281335,-73.1616493525474,-73.1616493524483,-0.000120438667599865,878.86333504819,878.8633350444,0.00258114549319311,89.99983,89.99983,5017.385,0.01340684,85038.27
7.010066,S,7.010066,0.777568,0,0.5609885,0,0,54.16418,68.96579,0,65.58234,79.27036,2.281335,-73.0777538263291,-73.0777538262302,-0.000120236363762399,878.132557526262,878.132557522472,0.00257994312958236,89.99983,89.99983,5026.166,0.01343265,85011.75
7.020066,S,7.020066,0.7769446,0,0.5609547,0,0,54.16418,68.82484,0,65.58234,79.27036,2.281335,-72.994080824123,-72.9940808240243,-0.000120034599937423,877.402616734336,877.402616730547,0.00257874278360982,89.99983,89.99983,5034.94,0.01345844,84985.27
7.030066,S,7.030066,0.7763218,0,0.560921,0,0,54.16418,68.68423,0,65.58234,79.27036,2.281335,-72.9106134579459,-72.9106134578474,-0.000119833313597177,876.673510616054,876.673510612265,0.00257754445050063,89.99983,89.99983,5043.707,0.01348422,84958.81
7.040066,S,7.040066,0.7756997,0,0.5608874,0,0,54.16418,68.54394,0,65.58234,79.27036,2.281335,-72.8273338464041,-72.8273338463058,-0.000119632417581748,875.945237293869,875.94523729008,0.00257634812635155,89.99983,89.99983,5052.466,0.01350999,84932.38
7.050066,S,7.050066,0.7750784,0,0.5608538,0,0,54.16418,68.40403,0,65.58234,79.27036,2.281335,-72.7442856995712,-72.7442856994732,-0.000119432097579644,875.217794453134,875.217794449345,0.00257515380540245,89.99983,89.99983,5061.218,0.01353575,84905.98
7.060067,S,7.060067,0.7744576,0,0.5608202,0,0,54.16418,68.2644,0,65.58234,79.27036,2.281335,-72.6613895445861,-72.6613895444883,-0.000119232099690254,874.491180573929,874.491180570141,0.0025739614844322,89.99983,89.99983,5069.963,0.0135615,84879.6
7.070067,S,7.070067,0.7738376,0,0.5607866,0,0,54.16418,68.12517,0,65.58234,79.27036,2.281335,-72.5787397554714,-72.5787397553738,-0.000119032719499363,873.765393192598,873.76539318881,0.00257277115726381,89.99983,89.99983,5078.701,0.01358723,84853.26
7.080067,S,7.080067,0.7732182,0,0.5607531,0,0,54.16418,67.98621,0,65.58234,79.27036,2.281335,-72.4962449384367,-72.4962449383393,-0.00011883364815772,873.040430759418,873.040430755631,0.00257158282080879,89.99983,89.99983,5087.431,0.01361295,84826.94
7.090067,S,7.090067,0.7725995,0,0.5607196,0,0,54.16418,67.8476,0,65.58234,79.27036,2.281335,-72.4139756256464,-72.4139756255492,-0.000118635103565105,872.316291019348,872.316291015561,0.00257039646979966,89.99983,89.99983,5096.154,0.01363866,84800.65
7.100068,S,7.100068,0.7719816,0,0.5606862,0,0,54.16418,67.70937,0,65.58234,79.27036,2.281335,-72.3319030081883,-72.3319030080913,-0.000118437045931122,871.592972005435,871.592972001648,0.00256921209936682,89.99983,89.99983,5104.87,0.01366436,84774.39
7.110068,S,7.110068,0.7713642,0,0.5606528,0,0,54.16418,67.5714,0,65.58234,79.27036,2.281335,-72.2500052310254,-72.2500052309286,-0.000118239350200247,870.870471969274,870.870471965488,0.00256802970589125,89.99983,89.99983,5113.579,0.01369005,84748.16
7.120068,S,7.120068,0.7707475,0,0.5606194,0,0,54.16418,67.43382,0,65.58234,79.27036,2.281335,-72.1683309712854,-72.1683309711888,-0.000118042166060154,870.148788675693,870.148788671907,0.00256684928425703,89.99983,89.99983,5122.28,0.01371572,84721.96
7.130068,S,7.130068,0.7701316,0,0.560586,0,0,54.16418,67.29652,0,65.58234,79.27036,2.281335,-72.0868216177329,-72.0868216176366,-0.000117845394982246,869.427920475629,869.427920471843,0.00256567083033355,89.99983,89.99983,5130.975,0.01374138,84695.78
7.140069,S,7.140069,0.7695162,0,0.5605527,0,0,54.16418,67.15956,0,65.58234,79.27036,2.281335,-72.0055188936203,-72.0055188935242,-0.000117649063493454,868.707865302787,868.707865299002,0.00256449433972491,89.99983,89.99983,5139.662,0.01376703,84669.64
7.150069,S,7.150069,0.7689016,0,0.5605195,0,0,54.16418,67.02296,0,65.58234,79.27036,2.281335,-71.9244307462337,-71.9244307461378,-0.000117453253069347,867.988621011402,867.988621007617,0.00256331980722047,89.99983,89.99983,5148.341,0.01379267,84643.52
7.160069,S,7.160069,0.7682876,0,0.5604863,0,0,54.16418,66.88667,0,65.58234,79.27036,2.281335,-71.8435233996069,-71.8435233995112,-0.00011725786707611,867.270185793464,867.27018578968,0.00256214722857592,89.99983,89.99983,5157.014,0.0138183,84617.43
7.170069,S,7.170069,0.7676742,0,0.5604531,0,0,54.16418,66.75068,0,65.58234,79.27036,2.281335,-71.7627859262216,-71.7627859261261,-0.000117062897934621,866.552557950243,866.552557946459,0.00256097659962274,89.99983,89.99983,5165.68,0.01384392,84591.37
7.180069,S,7.180069,0.7670615,0,0.5604199,0,0,54.16418,66.61503,0,65.58234,79.27036,2.281335,-71.6822630295623,-71.682263029467,-0.000116868366487467,865.83573533597,865.835735332186,0.00255980791598399,89.99983,89.99983,5174.338,0.01386952,84565.34
7.19007,S,7.19007,0.7664496,0,0.5603868,0,0,54.16418,66.47971,0,65.58234,79.27036,2.281335,-71.6019259007166,-71.6019259006216,-0.000116674303051139,865.119716092968,865.119716089184,0.00255864117297956,89.99983,89.99983,5182.989,0.01389511,84539.33
7.20007,S,7.20007,0.7658381,0,0.5603536,0,0,54.16418,66.3447,0,65.58234,79.27036,2.281335,-71.5217834803816,-71.5217834802867,-0.000116480669730022,864.40449827415,864.404498270367,0.0025574763663083,89.99983,89.99983,5191.633,0.01392069,84513.35
7.21007,S,7.21007,0.7652275,0,0.5603206,0,0,54.16418,66.21006,0,65.58234,79.27036,2.281335,-71.4418556367726,-71.4418556366779,-0.000116287511998855,863.690079733752,863.690079729969,0.0025563134912143,89.99983,89.99983,5200.27,0.01394626,84487.4
7.22007,S,7.22007,0.7646174,0,0.5602876,0,0,54.16418,66.07568,0,65.58234,79.27036,2.281335,-71.3620777981895,-71.3620777980951,-0.000116094750276847,862.976458971722,862.976458967939,0.00255515254373748,89.99983,89.99983,5208.9,0.01397182,84461.48
7.230071,S,7.230071,0.764008,0,0.5602546,0,0,54.16418,65.94164,0,65.58234,79.27036,2.281335,-71.2825075824571,-71.2825075823629,-0.000115902420564833,862.26363391183,862.263633908048,0.00255399351955774,89.99983,89.99983,5217.522,0.01399736,84435.59
7.240071,S,7.240071,0.7633992,0,0.5602217,0,0,54.16418,65.80789,0,65.58234,79.27036,2.281335,-71.203103266323,-71.203103266229,-0.000115710500125443,861.551602895083,861.551602891301,0.00255283641458235,89.99983,89.99983,5226.138,0.0140229,84409.72
7.250071,S,7.250071,0.7627911,0,0.5601888,0,0,54.16418,65.67449,0,65.58234,79.27036,2.281335,-71.1239204807904,-71.1239204806966,-0.00011551904769688,860.840363706173,860.840363702391,0.0025516812241312,89.99983,89.99983,5234.747,0.01404842,84383.88
7.260071,S,7.260071,0.7621837,0,0.5601559,0,0,54.16418,65.5414,0,65.58234,79.27036,2.281335,-71.0449045882668,-71.0449045881732,-0.000115328017804405,860.12991467617,860.129914672389,0.00255052794397893,89.99983,89.99983,5243.348,0.01407393,84358.07
7.270072,S,7.270072,0.761577,0,0.560123,0,0,54.16418,65.40865,0,65.58234,79.27036,2.281335,-70.9660893647184,-70.966089364625,-0.000115137469186222,859.420253798386,859.420253794605,0.0025493765693128,89.99983,89.99983,5251.942,0.01409943,84332.29
7.280072,S,7.280072,0.7609708,0,0.5600902,0,0,54.16418,65.27617,0,65.58234,79.27036,2.281335,-70.8874549419299,-70.8874549418367,-0.000114947314682418,858.711379264812,858.711379261031,0.00254822709619167,89.99983,89.99983,5260.529,0.01412492,84306.53
7.290072,S,7.290072,0.7603652,0,0.5600575,0,0,54.16418,65.144,0,65.58234,79.27036,2.281335,-70.8089923792044,-70.8089923791114,-0.000114757548608651,858.003289356848,858.003289353067,0.00254707952073123,89.99983,89.99983,5269.109,0.0141504,84280.8
7.300072,S,7.300072,0.7597603,0,0.5600247,0,0,54.16418,65.01217,0,65.58234,79.27036,2.281335,-70.7307255184002,-70.7307255183074,-0.000114568252440491,857.295982117474,857.295982113694,0.00254593383823243,89.99983,89.99983,5277.682,0.01417586,84255.1
7.310072,S,7.310072,0.7591561,0,0.559992,0,0,54.16418,64.88066,0,65.58234,79.27036,2.281335,-70.6526583331605,-70.6526583330679,-0.000114379412914473,856.589455549935,856.589455546155,0.00254479004412885,89.99983,89.99983,5286.248,0.01420132,84229.43
7.320073,S,7.320073,0.7585526,0,0.5599594,0,0,54.16418,64.74942,0,65.58234,79.27036,2.281335,-70.5747481068222,-70.5747481067298,-0.000114190904975072,855.883708084642,855.883708080862,0.00254364813510462,89.99983,89.99983,5294.806,0.01422676,84203.79
7.330073,S,7.330073,0.7579497,0,0.5599267,0,0,54.16418,64.61851,0,65.58234,79.27036,2.281335,-70.497030602173,-70.4970306020808,-0.000114002866941277,855.178737794378,855.178737790598,0.00254250810646069,89.99983,89.99983,5303.358,0.01425219,84178.17
7.340073,S,7.340073,0.7573472,0,0.5598941,0,0,54.16418,64.48792,0,65.58234,79.27036,2.281335,-70.4195058192129,-70.4195058191209,-0.000113815304497431,854.474542751926,854.474542748147,0.00254136995344116,89.99983,89.99983,5311.903,0.01427761,84152.58
7.350073,S,7.350073,0.7567456,0,0.5598615,0,0,54.16418,64.35763,0,65.58234,79.27036,2.281335,-70.3421578633696,-70.3421578632778,-0.000113628064166299,853.771121189016,853.771121185237,0.0025402336728249,89.99983,89.99983,5320.44,0.01430302,84127.02
7.360074,S,7.360074,0.7561445,0,0.559829,0,0,54.16418,64.22767,0,65.58234,79.27036,2.281335,-70.2649976621614,-70.2649976620698,-0.000113441350584194,853.068471228101,853.068471224322,0.00253909925934441,89.99983,89.99983,5328.971,0.01432841,84101.48
7.370074,S,7.370074,0.7555441,0,0.5597965,0,0,54.16418,64.09799,0,65.58234,79.27036,2.281335,-70.1880281958209,-70.1880281957295,-0.000113255019747784,852.366590961831,852.366590958053,0.00253796670917225,89.99983,89.99983,5337.495,0.0143538,84075.97
7.380074,S,7.380074,0.7549443,0,0.5597641,0,0,54.16418,63.9686,0,65.58234,79.27036,2.281335,-70.1112137015602,-70.111213701469,-0.000113069065972727,851.665478840487,851.665478836709,0.0025368360185378,89.99983,89.99983,5346.011,0.01437917,84050.49
7.390074,S,7.390074,0.7543451,0,0.5597316,0,0,54.16418,63.83954,0,65.58234,79.27036,2.281335,-70.0345939158101,-70.0345939157191,-0.000112883547997225,850.965132916984,850.965132913206,0.00253570718308306,89.99983,89.99983,5354.521,0.01440453,84025.04
7.400074,S,7.400074,0.7537466,0,0.5596992,0,0,54.16418,63.71077,0,65.58234,79.27036,2.281335,-69.9581509571769,-69.9581509570861,-0.000112698467716058,850.26555142305,850.265551419272,0.00253458019843109,89.99983,89.99983,5363.023,0.01442988,83999.61
7.410075,S,7.410075,0.7531487,0,0.5596669,0,0,54.16418,63.58229,0,65.58234,79.27036,2.281335,-69.8818679376773,-69.8818679375867,-0.000112513713337167,849.566732759294,849.566732755516,0.00253345506132287,89.99983,89.99983,5371.519,0.01445523,83974.21
7.420075,S,7.420075,0.7525513,0,0.5596346,0,0,54.16418,63.45412,0,65.58234,79.27036,2.281335,-69.805785587153,-69.8057855870626,-0.000112329447811688,848.868674919025,848.868674915248,0.00253233176686986,89.99983,89.99983,5380.008,0.01448055,83948.84
7.430075,S,7.430075,0.7519547,0,0.5596023,0,0,54.16418,63.32624,0,65.58234,79.27036,2.281335,-69.7298711230486,-69.7298711229584,-0.000112145547978879,848.171376223381,848.171376219604,0.00253121031141514,89.99983,89.99983,5388.49,0.01450587,83923.49
7.440075,S,7.440075,0.7513587,0,0.55957,0,0,54.16418,63.19868,0,65.58234,79.27036,2.281335,-69.6541424267578,-69.6541424266678,-0.000111962114262115,847.474834814683,847.474834810906,0.00253009069029754,89.99983,89.99983,5396.964,0.01453118,83898.17
7.450076,S,7.450076,0.7507632,0,0.5595378,0,0,54.16418,63.07145,0,65.58234,79.27036,2.281335,-69.5786074455669,-69.5786074454771,-0.000111779104976222,846.779048755779,846.779048752003,0.00252897289927276,89.99983,89.99983,5405.432,0.01455647,83872.88
7.460076,S,7.460076,0.7501684,0,0.5595056,0,0,54.16418,62.94445,0,65.58234,79.27036,2.281335,-69.5032105484728,-69.5032105483832,-0.000111596417803042,846.08401666583,846.084016662054,0.00252785693511967,89.99983,89.99983,5413.893,0.01458176,83847.61
7.470076,S,7.470076,0.7495742,0,0.5594734,0,0,54.16418,62.81778,0,65.58234,79.27036,2.281335,-69.4280123335324,-69.428012333443,-0.000111414162639856,845.389736558014,845.389736554238,0.00252674279351817,89.99983,89.99983,5422.347,0.01460703,83822.38
7.480076,S,7.480076,0.7489806,0,0.5594413,0,0,54.16418,62.69137,0,65.58234,79.27036,2.281335,-69.3529631302073,-69.3529631301181,-0.000111232295906707,844.696206942214,844.696206938438,0.00252563047058396,89.99983,89.99983,5430.794,0.01463229,83797.16
7.490077,S,7.490077,0.7483877,0,0.5594092,0,0,54.16418,62.5653,0,65.58234,79.27036,2.281335,-69.2781235365544,-69.2781235364654,-0.000111050866867893,844.003425722334,844.003425718558,0.0025245199619401,89.99983,89.99983,5439.234,0.01465755,83771.98
7.500077,S,7.500077,0.7477953,0,0.5593771,0,0,54.16418,62.43953,0,65.58234,79.27036,2.281335,-69.203465737072,-69.2034657369832,-0.000110869898260782,843.311391080431,843.311391076656,0.00252341126298227,89.99983,89.99983,5447.667,0.01468279,83746.82
7.510077,S,7.510077,0.7472036,0,0.5593451,0,0,54.16418,62.31401,0,65.58234,79.27036,2.281335,-69.1289440348649,-69.1289440347763,-0.000110689217660333,842.620101655535,842.62010165176,0.00252230437083041,89.99983,89.99983,5456.093,0.01470801,83721.69
7.520077,S,7.520077,0.7466124,0,0.5593131,0,0,54.16418,62.1888,0,65.58234,79.27036,2.281335,-69.0546110807039,-69.0546110806155,-0.000110508967175097,841.929555560164,841.929555556389,0.00252119928118336,89.99983,89.99983,5464.513,0.01473323,83696.59
7.530077,S,7.530077,0.7460219,0,0.5592812,0,0,54.16418,62.0639,0,65.58234,79.27036,2.281335,-68.980465881178,-68.9804658810898,-0.000110329150594634,841.239750916771,841.239750912996,0.00252009598970207,89.99983,89.99983,5472.925,0.01475844,83671.51
7.540078,S,7.540078,0.745432,0,0.5592492,0,0,54.16418,61.93924,0,65.58234,79.27036,2.281335,-68.9064567789275,-68.9064567788395,-0.000110149667495569,840.550686364384,840.550686360609,0.00251899449305173,89.99982,89.99982,5481.331,0.01478363,83646.46
7.550078,S,7.550078,0.7448426,0,0.5592173,0,0,54.16418,61.81493,0,65.58234,79.27036,2.281335,-68.8326513258846,-68.8326513257967,-0.000109970650512549,839.86235986651,839.862359862736,0.00251789478657118,89.99982,89.99982,5489.729,0.01480882,83621.44
7.560078,S,7.560078,0.744254,0,0.5591855,0,0,54.16418,61.69085,0,65.58234,79.27036,2.281335,-68.7589988580999,-68.7589988580122,-0.00010979197269527,839.174769893299,839.174769889525,0.00251679686686877,89.99982,89.99982,5498.121,0.01483399,83596.44
7.570078,S,7.570078,0.7436659,0,0.5591537,0,0,54.16418,61.56712,0,65.58234,79.27036,2.281335,-68.685532158129,-68.6855321580415,-0.000109613753414913,838.487914587071,838.487914583297,0.00251570072935912,89.99982,89.99982,5506.505,0.01485915,83571.47
7.580079,S,7.580079,0.7430784,0,0.5591218,0,0,54.16418,61.44363,0,65.58234,79.27036,2.281335,-68.6122263907025,-68.6122263906152,-0.000109435871405515,837.801792338501,837.801792334727,0.00251460637066953,89.99982,89.99982,5514.883,0.01488431,83546.52
7.590079,S,7.590079,0.7424915,0,0.5590901,0,0,54.16418,61.32045,0,65.58234,79.27036,2.281335,-68.539096456982,-68.5390964568949,-0.000109258415721768,837.116401389251,837.116401385478,0.00251351378653673,89.99982,89.99982,5523.254,0.01490945,83521.61
7.600079,S,7.600079,0.7419052,0,0.5590584,0,0,54.16418,61.19753,0,65.58234,79.27036,2.281335,-68.4661185151092,-68.4661185150223,-0.000109081304888103,836.431740219404,836.431740215631,0.00251242297351223,89.99982,89.99982,5531.619,0.01493458,83496.71
7.610079,S,7.610079,0.7413194,0,0.5590267,0,0,54.16418,61.07492,0,65.58234,79.27036,2.281335,-68.3933273344607,-68.393327334374,-0.00010890462038009,835.747806961347,835.747806957574,0.00251133392733277,89.99982,89.99982,5539.976,0.01495969,83471.85
7.62008,S,7.62008,0.7407343,0,0.558995,0,0,54.16418,60.95257,0,65.58234,79.27036,2.281335,-68.3206941061245,-68.320694106038,-0.000108728265563913,835.064600035557,835.064600031784,0.00251024664470143,89.99982,89.99982,5548.327,0.0149848,83447.01
7.63008,S,7.63008,0.7401497,0,0.5589633,0,0,54.16418,60.83052,0,65.58234,79.27036,2.281335,-68.2482386983159,-68.2482386982296,-0.000108552350336852,834.382117663829,834.382117660056,0.00250916112122232,89.99982,89.99982,5556.67,0.0150099,83422.2
7.64008,S,7.64008,0.739566,0,0.5589318,0,0,54.16418,60.70876,0,65.58234,79.27036,2.281335,-68.1759511769271,-68.175951176841,-0.000108376850066758,833.700358167299,833.700358163526,0.00250807735274588,89.99982,89.99982,5565.007,0.01503499,83397.41
7.65008,S,7.65008,0.7389826,0,0.5589002,0,0,54.16418,60.58725,0,65.58234,79.27036,2.281335,-68.1038226012613,-68.1038226011753,-0.000108201616960738,833.019319956509,833.019319952736,0.00250699533660046,89.99982,89.99982,5573.337,0.01506006,83372.65
7.66008,S,7.66008,0.7383998,0,0.5588686,0,0,54.16418,60.46605,0,65.58234,79.27036,2.281335,-68.0318688658906,-68.0318688658049,-0.00010802689734028,832.339001283056,832.339001279284,0.0025059150676512,89.99982,89.99982,5581.661,0.01508513,83347.91
